NAME,SEX,AGE,POPEST2016_CIV,POPEST2017_CIV,POPEST2018_CIV
Indiana,M,12,46036,45557,46000
Indiana,M,13,45394,46199,45796
Indiana,M,14,45244,45492,46381
Indiana,M,15,46703,45316,45701
Indiana,M,16,47408,46828,45514
Indiana,M,17,46656,47658,47183
Indiana,M,18,44764,45079,46086
Indiana,M,19,48551,48650,48936
Indiana,M,20,49817,49337,49544
Indiana,M,21,49668,48833,48455
Indiana,M,22,50044,49571,48871
Indiana,M,23,48460,47919,47658
Indiana,M,24,48867,47084,46684
Indiana,M,25,47039,48446,46791
Indiana,M,26,45655,47151,48478
Indiana,M,27,43791,45568,46970
Indiana,M,28,42414,43835,45719
Indiana,M,29,41167,42525,44045
Indiana,M,30,41666,41217,42654
Indiana,M,31,42047,41631,41349
Indiana,M,32,40692,42179,41817
Indiana,M,33,41932,40757,42331
Indiana,M,34,42309,42039,41056
Indiana,M,35,42393,42302,42019
Indiana,M,36,43584,42290,42359
Indiana,M,37,41188,43605,42362
Indiana,M,38,40704,41231,43837
Indiana,M,39,39950,40612,41186
Indiana,M,40,38369,39879,40588
Indiana,M,41,40167,38415,39932
Indiana,M,42,38821,40175,38402
Indiana,M,43,39487,38591,40087
Indiana,M,44,41478,39378,38541
Indiana,M,45,44383,41442,39295
Indiana,M,46,43743,44077,41295
Indiana,M,47,41394,43699,44033
Indiana,M,48,40159,41124,43558
Indiana,M,49,40503,39913,41016
Indiana,M,50,41051,40226,39714
Indiana,M,51,43983,40800,40041
Indiana,M,52,45380,43797,40568
Indiana,M,53,44507,44954,43463
Indiana,M,54,44591,44065,44630
Indiana,M,55,45543,44162,43726
Indiana,M,56,46036,45120,43713
Indiana,M,57,44286,45491,44665
Indiana,M,58,44531,43691,45026
Indiana,M,59,43885,43996,43189
Indiana,M,60,41884,43238,43377
Indiana,M,61,41332,41229,42583
Indiana,M,62,39581,40625,40532
Indiana,M,63,37614,38902,40000
Indiana,M,64,36148,36817,38192
Indiana,M,65,34329,35495,36193
Indiana,M,66,33181,33614,34793
Indiana,M,67,32155,32509,32919
Indiana,M,68,30952,31425,31779
Indiana,M,69,32024,30149,30646
Indiana,M,70,22706,31139,29306
Indiana,M,71,22633,22085,30326
Indiana,M,72,21539,21960,21424
Indiana,M,73,22272,20879,21284
Indiana,M,74,19169,21569,20211
Indiana,M,75,17159,18410,20746
Indiana,M,76,15806,16518,17741
Indiana,M,77,14878,15135,15845
Indiana,M,78,13996,14144,14405
Indiana,M,79,12468,13242,13432
Indiana,M,80,11532,11748,12492
Indiana,M,81,10668,10790,11004
Indiana,M,82,9223,9878,10027
Indiana,M,83,8671,8528,9153
Indiana,M,84,7815,7938,7854
Indiana,M,85,42730,43240,43970
Indiana,M,999,3267818,3280960,3297871
Indiana,F,0,40358,39704,39295
Indiana,F,1,41043,40604,39908
Indiana,F,2,40714,41348,41025
Indiana,F,3,41314,41093,41722
Indiana,F,4,41147,41627,41378
Indiana,F,5,41550,41395,41823
Indiana,F,6,41969,41813,41663
Indiana,F,7,42119,42105,41973
Indiana,F,8,43595,42368,42299
Indiana,F,9,43962,43734,42527
Indiana,F,10,43341,44073,43870
Indiana,F,11,43244,43465,44267
Indiana,F,12,43528,43345,43639
Indiana,F,13,43499,43668,43439
Indiana,F,14,43277,43552,43862
Indiana,F,15,44663,43401,43793
Indiana,F,16,45411,44905,43580
Indiana,F,17,44737,45577,45119
Indiana,F,18,42193,42474,43234
Indiana,F,19,46232,46187,46498
Indiana,F,20,46998,46925,47088
Indiana,F,21,47751,47135,47185
Indiana,F,22,46758,46471,45937
Indiana,F,23,45710,45130,44890
Indiana,F,24,47204,45162,44706
Indiana,F,25,47024,47030,44881
Indiana,F,26,44993,46836,46746
Indiana,F,27,42745,44966,46719
Indiana,F,28,41656,42746,45071
Indiana,F,29,40961,41813,42995
Indiana,F,30,41692,41083,41970
Indiana,F,31,42110,41710,41326
Indiana,F,32,40790,42277,41860
Indiana,F,33,42097,40946,42385
Indiana,F,34,42247,42215,41196
Indiana,F,35,42635,42403,42452
Indiana,F,36,43687,42610,42557
Indiana,F,37,41525,43820,42847
Indiana,F,38,40435,41605,43880
Indiana,F,39,40000,40499,41723
Indiana,F,40,39021,39952,40472
Indiana,F,41,40163,39045,40038
Indiana,F,42,38860,40158,39017
Indiana,F,43,39893,38784,40050
Indiana,F,44,41609,39852,38783
Indiana,F,45,44219,41538,39873
Indiana,F,46,43693,44100,41494
Indiana,F,47,40967,43617,44077
Indiana,F,48,40337,40866,43449
Indiana,F,49,41134,40130,40693
Indiana,F,50,41954,40990,40002
Indiana,F,51,44718,41821,40842
Indiana,F,52,45944,44520,41550
Indiana,F,53,46035,45737,44323
Indiana,F,54,46397,45676,45460
Indiana,F,55,47577,46190,45482
Indiana,F,56,47252,47297,45901
Indiana,F,57,46183,46892,47019
Indiana,F,58,46320,45874,46606
Indiana,F,59,45730,45977,45558
Indiana,F,60,44293,45362,45641
Indiana,F,61,43540,43799,44888
Indiana,F,62,42034,43120,43368
Indiana,F,63,40564,41603,42626
Indiana,F,64,39164,40125,41155
Indiana,F,65,37518,38681,39654
Indiana,F,66,36332,37051,38188
Indiana,F,67,35592,35797,36531
Indiana,F,68,34517,35037,35248
Indiana,F,69,36290,34018,34574
Indiana,F,70,25962,35682,33447
Indiana,F,71,25874,25479,35024
Indiana,F,72,25391,25329,24955
Indiana,F,73,26392,24837,24776
Indiana,F,74,23171,25827,24303
Indiana,F,75,21398,22635,25216
Indiana,F,76,19913,20813,22036
Indiana,F,77,18845,19268,20167
Indiana,F,78,18122,18220,18652
Indiana,F,79,16579,17598,17673
Indiana,F,80,15918,15923,16923
Indiana,F,81,15104,15209,15224
Indiana,F,82,13338,14392,14528
Indiana,F,83,13245,12629,13666
Indiana,F,84,12530,12427,11846
Indiana,F,85,86385,86701,86840
Indiana,F,999,3362931,3376398,3391166
Iowa,M,0,20057,19795,19587
Iowa,M,1,20616,20173,19978
Iowa,M,2,20342,20775,20336
Iowa,M,3,20239,20456,20912
Iowa,M,4,20236,20386,20554
Iowa,M,5,20094,20287,20454
Iowa,M,6,20793,20175,20295
Iowa,M,7,21050,20873,20284
Iowa,M,8,21389,21131,20854
Iowa,M,9,21565,21406,21145
Iowa,M,10,21341,21592,21421
Iowa,M,11,20919,21338,21641
Iowa,M,12,20932,21006,21419
Iowa,M,13,20746,21108,21044
Iowa,M,14,20598,20791,21095
Iowa,M,15,20871,20694,20894
Iowa,M,16,21431,21007,20773
Iowa,M,17,20911,21578,21099
Iowa,M,18,21650,21522,22111
Iowa,M,19,24767,24615,24588
Iowa,M,20,24426,24250,24344
Iowa,M,21,24320,24125,24002
Iowa,M,22,24893,24361,24224
Iowa,M,23,23307,23278,22719
Iowa,M,24,22810,22346,22236
Iowa,M,25,21736,22258,21810
Iowa,M,26,20913,21378,22014
Iowa,M,27,19745,20614,21020
Iowa,M,28,19050,19708,20614
Iowa,M,29,18746,18980,19665
Iowa,M,30,19751,18778,19042
Iowa,M,31,20577,19727,18856
Iowa,M,32,19984,20696,19773
Iowa,M,33,20386,20017,20690
Iowa,M,34,20709,20463,20067
Iowa,M,35,20309,20774,20577
Iowa,M,36,21008,20408,20905
Iowa,M,37,19654,21064,20414
Iowa,M,38,18987,19734,21127
Iowa,M,39,18440,18922,19714
Iowa,M,40,17560,18468,18950
Iowa,M,41,18227,17552,18505
Iowa,M,42,16969,18277,17572
Iowa,M,43,16863,16891,18268
Iowa,M,44,17954,16908,16866
Iowa,M,45,19060,17952,16935
Iowa,M,46,19667,19009,17898
Iowa,M,47,18653,19647,18931
Iowa,M,48,18039,18618,19589
Iowa,M,49,18425,17991,18579
Iowa,M,50,18663,18328,17894
Iowa,M,51,19970,18665,18314
Iowa,M,52,20434,19820,18533
Iowa,M,53,20830,20343,19721
Iowa,M,54,21089,20744,20219
Iowa,M,55,21815,20921,20594
Iowa,M,56,22263,21647,20766
Iowa,M,57,21302,22101,21480
Iowa,M,58,21281,21074,21876
Iowa,M,59,21170,21085,20942
Iowa,M,60,20410,20961,20874
Iowa,M,61,20641,20192,20706
Iowa,M,62,19655,20370,19925
Iowa,M,63,18975,19359,20065
Iowa,M,64,18597,18628,19045
Iowa,M,65,17565,18288,18327
Iowa,M,66,16870,17181,17892
Iowa,M,67,15836,16549,16851
Iowa,M,68,15246,15505,16216
Iowa,M,69,15868,14884,15155
Iowa,M,70,11336,15436,14484
Iowa,M,71,10968,11055,15050
Iowa,M,72,10677,10620,10728
Iowa,M,73,10846,10394,10342
Iowa,M,74,9478,10494,10076
Iowa,M,75,8782,9172,10162
Iowa,M,76,8225,8458,8833
Iowa,M,77,7722,7927,8147
Iowa,M,78,7381,7384,7607
Iowa,M,79,6837,7056,7079
Iowa,M,80,6567,6452,6686
Iowa,M,81,5906,6203,6078
Iowa,M,82,5232,5506,5807
Iowa,M,83,5016,4917,5176
Iowa,M,84,4593,4555,4490
Iowa,M,85,26341,26545,26766
Iowa,M,999,1556102,1562721,1569296
Iowa,F,0,19182,18929,18704
Iowa,F,1,19276,19474,19140
Iowa,F,2,19657,19425,19622
Iowa,F,3,19437,19733,19565
Iowa,F,4,19238,19557,19820
Iowa,F,5,18985,19378,19581
Iowa,F,6,19927,19088,19471
Iowa,F,7,19875,19972,19091
Iowa,F,8,20558,19898,19994
Iowa,F,9,20443,20677,19946
Iowa,F,10,20408,20570,20688
Iowa,F,11,20077,20414,20596
Iowa,F,12,19899,20100,20508
Iowa,F,13,19929,19935,20184
Iowa,F,14,19610,19977,19968
Iowa,F,15,19980,19705,20080
Iowa,F,16,20368,20099,19802
Iowa,F,17,20101,20507,20222
Iowa,F,18,20902,20824,21163
Iowa,F,19,23521,23413,23379
Iowa,F,20,23242,23106,23387
Iowa,F,21,23398,23055,23132
Iowa,F,22,22786,22580,22207
Iowa,F,23,21219,21157,20963
Iowa,F,24,21169,20272,20345
Iowa,F,25,20146,20765,19851
Iowa,F,26,19640,20054,20486
Iowa,F,27,18672,19654,19998
Iowa,F,28,17998,18746,19732
Iowa,F,29,18021,18117,18777
Iowa,F,30,18817,18110,18194
Iowa,F,31,19678,18967,18234
Iowa,F,32,19243,19759,19119
Iowa,F,33,19575,19251,19782
Iowa,F,34,19937,19642,19309
Iowa,F,35,19736,20078,19730
Iowa,F,36,20238,19820,20122
Iowa,F,37,19083,20239,19879
Iowa,F,38,18410,19104,20174
Iowa,F,39,17855,18397,19105
Iowa,F,40,17003,17913,18416
Iowa,F,41,17589,17003,17857
Iowa,F,42,16674,17584,16995
Iowa,F,43,16615,16608,17571
Iowa,F,44,17709,16622,16598
Iowa,F,45,18934,17678,16548
Iowa,F,46,18955,18914,17652
Iowa,F,47,18294,18952,18862
Iowa,F,48,17862,18256,18922
Iowa,F,49,18110,17767,18190
Iowa,F,50,18502,18087,17730
Iowa,F,51,19735,18426,18080
Iowa,F,52,20633,19633,18394
Iowa,F,53,20978,20561,19600
Iowa,F,54,21804,20954,20488
Iowa,F,55,22312,21719,20858
Iowa,F,56,22402,22189,21648
Iowa,F,57,21633,22319,22104
Iowa,F,58,21688,21505,22179
Iowa,F,59,21475,21547,21415
Iowa,F,60,20901,21272,21381
Iowa,F,61,20849,20759,21102
Iowa,F,62,20054,20606,20547
Iowa,F,63,19368,19844,20383
Iowa,F,64,18881,19083,19600
Iowa,F,65,18302,18672,18850
Iowa,F,66,17200,18080,18442
Iowa,F,67,16771,16989,17874
Iowa,F,68,16348,16547,16772
Iowa,F,69,17022,16123,16314
Iowa,F,70,12241,16729,15846
Iowa,F,71,12085,12037,16446
Iowa,F,72,12020,11926,11868
Iowa,F,73,12418,11820,11730
Iowa,F,74,10935,12194,11610
Iowa,F,75,10402,10700,11938
Iowa,F,76,9952,10156,10448
Iowa,F,77,9630,9716,9924
Iowa,F,78,9318,9363,9447
Iowa,F,79,8777,9062,9102
Iowa,F,80,8641,8489,8770
Iowa,F,81,8249,8248,8119
Iowa,F,82,7353,7835,7843
Iowa,F,83,7341,7042,7520
Iowa,F,84,7170,6953,6690
Iowa,F,85,52950,52660,52325
Iowa,F,999,1574321,1579690,1585048
Kansas,M,0,19612,19045,18666
Kansas,M,1,19551,19469,19126
Kansas,M,2,19993,19512,19430
Kansas,M,3,20115,19938,19558
Kansas,M,4,20277,20007,19845
Kansas,M,5,20334,20213,19933
Kansas,M,6,20717,20308,20098
Kansas,M,7,20456,20567,20291
Kansas,M,8,20840,20435,20446
Kansas,M,9,20914,20763,20324
Kansas,M,10,20584,20817,20712
Kansas,M,11,20400,20547,20681
Kansas,M,12,20464,20273,20469
Kansas,M,13,20380,20393,20244
Kansas,M,14,20065,20351,20355
Kansas,M,15,20525,19987,20324
Kansas,M,16,20985,20544,20007
Kansas,M,17,20523,20978,20503
Kansas,M,18,20035,20153,20667
Kansas,M,19,21079,21012,21063
Kansas,M,20,21977,21417,21498
Kansas,M,21,21890,20994,20684
Kansas,M,22,22074,21573,20876
Kansas,M,23,22500,21679,21366
Kansas,M,24,21630,20982,20321
Kansas,M,25,20208,20865,20191
Kansas,M,26,19543,19572,20467
Kansas,M,27,18981,19220,19263
Kansas,M,28,18723,18839,19095
Kansas,M,29,18473,18519,18672
Kansas,M,30,18895,18217,18273
Kansas,M,31,19199,18624,18092
Kansas,M,32,18731,19030,18416
Kansas,M,33,18959,18709,18895
Kansas,M,34,19328,18792,18618
Kansas,M,35,19158,19226,18627
Kansas,M,36,19465,19060,19135
Kansas,M,37,17969,19423,18979
Kansas,M,38,17343,17913,19214
Kansas,M,39,17126,17256,17837
Kansas,M,40,16575,17141,17166
Kansas,M,41,16940,16421,17040
Kansas,M,42,15839,16735,16277
Kansas,M,43,15684,15683,16629
Kansas,M,44,16505,15653,15617
Kansas,M,45,17414,16421,15597
Kansas,M,46,17709,17285,16339
Kansas,M,47,16606,17528,17141
Kansas,M,48,16124,16654,17478
Kansas,M,49,16224,15999,16450
Kansas,M,50,16630,16105,15844
Kansas,M,51,17779,16564,15973
Kansas,M,52,18624,17647,16465
Kansas,M,53,18931,18504,17557
Kansas,M,54,19150,18659,18314
Kansas,M,55,19477,18983,18412
Kansas,M,56,19389,19210,18699
Kansas,M,57,18968,19121,19017
Kansas,M,58,18711,18737,18879
Kansas,M,59,18911,18505,18515
Kansas,M,60,18273,18615,18259
Kansas,M,61,18330,18011,18363
Kansas,M,62,17120,17975,17648
Kansas,M,63,16484,16808,17677
Kansas,M,64,15757,16260,16537
Kansas,M,65,15179,15382,15917
Kansas,M,66,14568,14853,15037
Kansas,M,67,13755,14308,14569
Kansas,M,68,13399,13470,14001
Kansas,M,69,13934,13091,13164
Kansas,M,70,9845,13563,12732
Kansas,M,71,9693,9606,13227
Kansas,M,72,9412,9428,9342
Kansas,M,73,9398,9113,9141
Kansas,M,74,7943,9085,8825
Kansas,M,75,7221,7665,8777
Kansas,M,76,6843,6972,7419
Kansas,M,77,6528,6559,6689
Kansas,M,78,6105,6280,6319
Kansas,M,79,5564,5845,6011
Kansas,M,80,5297,5285,5563
Kansas,M,81,4958,4987,5001
Kansas,M,82,4374,4685,4731
Kansas,M,83,4252,4090,4384
Kansas,M,84,3904,3956,3797
Kansas,M,85,22317,22617,22983
Kansas,M,999,1432664,1431286,1430783
Kansas,F,0,18884,18161,17773
Kansas,F,1,19035,18918,18167
Kansas,F,2,19294,18977,18863
Kansas,F,3,19255,19164,18885
Kansas,F,4,19176,19172,19022
Kansas,F,5,19514,19169,19132
Kansas,F,6,19833,19465,19061
Kansas,F,7,19507,19707,19367
Kansas,F,8,19946,19362,19647
Kansas,F,9,19963,19959,19322
Kansas,F,10,19765,19859,19828
Kansas,F,11,19673,19664,19819
Kansas,F,12,19449,19475,19587
Kansas,F,13,19600,19379,19447
Kansas,F,14,19016,19535,19304
Kansas,F,15,19409,19003,19463
Kansas,F,16,19575,19361,18986
Kansas,F,17,19354,19558,19276
Kansas,F,18,18794,18876,19109
Kansas,F,19,19632,19603,19793
Kansas,F,20,20805,20594,20586
Kansas,F,21,21047,20541,20444
Kansas,F,22,20792,20868,20395
Kansas,F,23,20329,20161,20291
Kansas,F,24,19999,19175,19042
Kansas,F,25,19410,19565,18908
Kansas,F,26,18474,19009,19141
Kansas,F,27,17788,18184,18698
Kansas,F,28,17864,17692,18115
Kansas,F,29,17945,17729,17642
Kansas,F,30,18759,17818,17711
Kansas,F,31,19070,18609,17788
Kansas,F,32,18851,18997,18533
Kansas,F,33,19234,18817,19096
Kansas,F,34,19072,19156,18678
Kansas,F,35,19030,19080,19122
Kansas,F,36,19012,18852,19045
Kansas,F,37,17809,18917,18780
Kansas,F,38,17130,17715,18849
Kansas,F,39,17210,17034,17608
Kansas,F,40,16324,17093,16980
Kansas,F,41,16497,16179,17064
Kansas,F,42,15770,16407,16075
Kansas,F,43,15922,15702,16339
Kansas,F,44,16428,15781,15594
Kansas,F,45,17365,16413,15668
Kansas,F,46,17608,17258,16244
Kansas,F,47,16731,17533,17214
Kansas,F,48,15965,16644,17436
Kansas,F,49,16236,15861,16575
Kansas,F,50,16759,16113,15710
Kansas,F,51,18020,16658,15964
Kansas,F,52,18922,17931,16517
Kansas,F,53,19507,18750,17761
Kansas,F,54,19652,19376,18561
Kansas,F,55,20321,19527,19260
Kansas,F,56,20320,20104,19378
Kansas,F,57,19774,20194,20004
Kansas,F,58,19717,19582,20012
Kansas,F,59,19747,19543,19452
Kansas,F,60,18975,19543,19338
Kansas,F,61,18643,18752,19332
Kansas,F,62,18308,18397,18555
Kansas,F,63,17313,18091,18155
Kansas,F,64,16767,17119,17866
Kansas,F,65,15989,16548,16895
Kansas,F,66,15154,15751,16306
Kansas,F,67,14581,14951,15544
Kansas,F,68,14379,14347,14711
Kansas,F,69,15036,14135,14118
Kansas,F,70,10700,14728,13871
Kansas,F,71,10805,10514,14480
Kansas,F,72,10706,10609,10336
Kansas,F,73,10858,10459,10376
Kansas,F,74,9438,10654,10265
Kansas,F,75,8953,9213,10439
Kansas,F,76,8355,8763,9023
Kansas,F,77,7817,8100,8513
Kansas,F,78,7783,7560,7859
Kansas,F,79,7183,7572,7362
Kansas,F,80,6929,6938,7328
Kansas,F,81,6693,6601,6630
Kansas,F,82,6194,6414,6328
Kansas,F,83,6104,5891,6075
Kansas,F,84,5870,5793,5600
Kansas,F,85,42283,42488,42553
Kansas,F,999,1457705,1457460,1457989
Kentucky,M,0,28244,27829,27429
Kentucky,M,1,28587,28235,27855
Kentucky,M,2,28386,28705,28331
Kentucky,M,3,28622,28518,28757
Kentucky,M,4,28207,28672,28636
Kentucky,M,5,28315,28286,28762
Kentucky,M,6,28200,28408,28379
Kentucky,M,7,28239,28237,28472
Kentucky,M,8,28860,28234,28279
Kentucky,M,9,29294,28851,28338
Kentucky,M,10,29093,29345,28987
Kentucky,M,11,28836,29129,29437
Kentucky,M,12,28957,28882,29189
Kentucky,M,13,28845,29047,29053
Kentucky,M,14,28617,28893,29134
Kentucky,M,15,29422,28706,29005
Kentucky,M,16,30013,29517,28826
Kentucky,M,17,29716,30384,29848
Kentucky,M,18,28850,29267,29868
Kentucky,M,19,28873,29091,29339
Kentucky,M,20,29726,29812,29777
Kentucky,M,21,30583,29916,29897
Kentucky,M,22,30819,30398,29851
Kentucky,M,23,31643,31478,31090
Kentucky,M,24,32356,31514,31215
Kentucky,M,25,32798,32298,31272
Kentucky,M,26,31112,32283,31674
Kentucky,M,27,29117,31133,32167
Kentucky,M,28,27897,29078,31028
Kentucky,M,29,27317,27898,29005
Kentucky,M,30,27171,27431,28036
Kentucky,M,31,27783,27148,27321
Kentucky,M,32,26719,27623,27014
Kentucky,M,33,27640,26822,27598
Kentucky,M,34,27698,27594,26693
Kentucky,M,35,28063,27588,27454
Kentucky,M,36,28906,28103,27512
Kentucky,M,37,27645,28825,28005
Kentucky,M,38,27309,27474,28838
Kentucky,M,39,27153,27224,27468
Kentucky,M,40,26039,27053,27204
Kentucky,M,41,26973,26027,27062
Kentucky,M,42,26229,26909,25899
Kentucky,M,43,26663,26114,26796
Kentucky,M,44,28629,26665,26103
Kentucky,M,45,29920,28448,26524
Kentucky,M,46,29520,29785,28351
Kentucky,M,47,27955,29395,29723
Kentucky,M,48,27376,27743,29207
Kentucky,M,49,27883,27348,27725
Kentucky,M,50,28277,27633,27095
Kentucky,M,51,30486,28245,27533
Kentucky,M,52,30821,30152,27924
Kentucky,M,53,30650,30599,29987
Kentucky,M,54,30328,30369,30395
Kentucky,M,55,30584,29870,30070
Kentucky,M,56,30916,30284,29572
Kentucky,M,57,29875,30644,30001
Kentucky,M,58,29657,29567,30336
Kentucky,M,59,29175,29325,29227
Kentucky,M,60,28163,28838,29022
Kentucky,M,61,28280,27825,28515
Kentucky,M,62,26985,27738,27346
Kentucky,M,63,25496,26597,27323
Kentucky,M,64,24966,25078,26136
Kentucky,M,65,24017,24443,24567
Kentucky,M,66,23307,23546,23968
Kentucky,M,67,23084,22789,23035
Kentucky,M,68,22381,22492,22220
Kentucky,M,69,23252,21820,21947
Kentucky,M,70,16360,22619,21225
Kentucky,M,71,16087,15835,21935
Kentucky,M,72,15531,15540,15308
Kentucky,M,73,15665,15042,15058
Kentucky,M,74,13515,15103,14539
Kentucky,M,75,12306,12923,14454
Kentucky,M,76,11388,11733,12349
Kentucky,M,77,10689,10815,11162
Kentucky,M,78,10095,10184,10312
Kentucky,M,79,8577,9498,9593
Kentucky,M,80,7960,8059,8970
Kentucky,M,81,7301,7375,7470
Kentucky,M,82,6326,6786,6859
Kentucky,M,83,5838,5787,6219
Kentucky,M,84,5254,5313,5272
Kentucky,M,85,25776,26492,27128
Kentucky,M,999,2172186,2180321,2187505
Kentucky,F,0,27094,26702,26128
Kentucky,F,1,26962,27024,26815
Kentucky,F,2,27037,27011,27106
Kentucky,F,3,26757,27153,27067
Kentucky,F,4,26812,26850,27288
Kentucky,F,5,26465,26905,26989
Kentucky,F,6,26698,26521,26915
Kentucky,F,7,27184,26671,26568
Kentucky,F,8,27921,27217,26697
Kentucky,F,9,28078,27956,27327
Kentucky,F,10,27662,28140,27984
Kentucky,F,11,27781,27684,28223
Kentucky,F,12,27925,27878,27798
Kentucky,F,13,27509,28021,27933
Kentucky,F,14,27206,27596,28050
Kentucky,F,15,27922,27270,27694
Kentucky,F,16,28580,27970,27413
Kentucky,F,17,28138,28730,28117
Kentucky,F,18,27762,27825,28366
Kentucky,F,19,27577,28059,28023
Kentucky,F,20,27794,27960,28279
Kentucky,F,21,28605,28404,28381
Kentucky,F,22,29454,29160,28872
Kentucky,F,23,29806,29734,29317
Kentucky,F,24,30898,29400,29331
Kentucky,F,25,31906,30637,29212
Kentucky,F,26,31402,31618,30505
Kentucky,F,27,29269,31293,31535
Kentucky,F,28,27350,29253,31220
Kentucky,F,29,26781,27323,29243
Kentucky,F,30,26807,26860,27381
Kentucky,F,31,27240,26826,26810
Kentucky,F,32,27016,27313,26803
Kentucky,F,33,28031,27092,27300
Kentucky,F,34,28133,28100,27187
Kentucky,F,35,28475,28060,28048
Kentucky,F,36,29232,28467,28034
Kentucky,F,37,27910,29258,28559
Kentucky,F,38,27455,27780,29229
Kentucky,F,39,27417,27497,27775
Kentucky,F,40,26503,27404,27433
Kentucky,F,41,27127,26487,27308
Kentucky,F,42,26392,27135,26467
Kentucky,F,43,27002,26341,27085
Kentucky,F,44,28665,26937,26293
Kentucky,F,45,30055,28677,26910
Kentucky,F,46,29678,29954,28618
Kentucky,F,47,28447,29643,29867
Kentucky,F,48,28392,28385,29635
Kentucky,F,49,28224,28292,28331
Kentucky,F,50,28791,28132,28203
Kentucky,F,51,31287,28661,28054
Kentucky,F,52,32209,31194,28644
Kentucky,F,53,31930,32108,31061
Kentucky,F,54,32371,31670,31992
Kentucky,F,55,32370,32214,31582
Kentucky,F,56,32249,32106,31970
Kentucky,F,57,31697,32048,31944
Kentucky,F,58,31991,31475,31884
Kentucky,F,59,31541,31818,31223
Kentucky,F,60,30427,31245,31573
Kentucky,F,61,30405,30117,31009
Kentucky,F,62,29335,30080,29893
Kentucky,F,63,28240,29055,29852
Kentucky,F,64,27443,27825,28789
Kentucky,F,65,26456,27070,27458
Kentucky,F,66,25768,26110,26731
Kentucky,F,67,25282,25357,25718
Kentucky,F,68,24825,24912,24982
Kentucky,F,69,26108,24334,24433
Kentucky,F,70,18769,25636,23887
Kentucky,F,71,18524,18326,25099
Kentucky,F,72,18141,18121,17967
Kentucky,F,73,18536,17770,17770
Kentucky,F,74,16224,18083,17358
Kentucky,F,75,15263,15720,17563
Kentucky,F,76,14413,14813,15257
Kentucky,F,77,13560,13874,14273
Kentucky,F,78,12802,13098,13384
Kentucky,F,79,11358,12232,12552
Kentucky,F,80,10850,10840,11720
Kentucky,F,81,10337,10301,10320
Kentucky,F,82,9453,9740,9756
Kentucky,F,83,8801,8819,9077
Kentucky,F,84,8165,8154,8241
Kentucky,F,85,53093,53350,53490
Kentucky,F,999,2249550,2256881,2264178
Louisiana,M,0,32192,31329,30531
Louisiana,M,1,32135,31981,31134
Louisiana,M,2,32132,31778,31637
Louisiana,M,3,31432,31871,31409
Louisiana,M,4,31169,31175,31618
